date,time,ampm,Year,Block address,District,PSA,FIELD CONTACT TYPE,REASON FOR STOP,Data Type,Race,Ethnicity,Sex,Age
1/27/17,11:23:11,PM,2017,700 BLOCK OF SHERIDAN STREET NW,4D,402,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Male,51
1/28/17,2:18:21,AM,2017,1300 BLOCK OF HALF STREET SW,1D,105,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,41
1/28/17,3:17:22,PM,2017,1600 BLOCK OF TRINIDAD AVENUE NE,5D,506,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,47
1/28/17,3:23:14,PM,2017,1800 BLOCK OF H PLACE NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,26
1/28/17,3:32:16,PM,2017,1900 BLOCK OF I STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,22
1/28/17,3:38:25,PM,2017,700 BLOCK OF 24TH STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,29
1/28/17,3:42:30,PM,2017,700 BLOCK OF 21ST STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,20
1/28/17,3:52:35,PM,2017,700 BLOCK OF 21ST STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,26
1/28/17,3:59:24,PM,2017,700 BLOCK OF 21ST STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,23
1/28/17,4:02:36,PM,2017,100 BLOCK OF M STREET SE,1D,106,Vehicle Stop,Equipment Violation,Person,Unknown,Unknown,Male,31
1/28/17,4:11:12,PM,2017,1400 BLOCK OF HALF STREET SW,1D,105,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,30
1/28/17,4:16:41,PM,2017,1500 BLOCK OF HALF STREET SW,1D,105,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,30
1/28/17,4:23:15,PM,2017,UNIT BLOCK OF I STREET SW,1D,105,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,28
1/28/17,4:32:05,PM,2017,UNIT BLOCK OF I STREET SW,1D,105,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,23
1/28/17,4:35:11,PM,2017,UNIT BLOCK OF I STREET SW,1D,105,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,27
1/28/17,6:24:38,PM,2017,1900 BLOCK OF MASSACHUSETTS AVENUE SE,1D,108,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,21
1/28/17,6:34:25,PM,2017,600 BLOCK OF MASSACHUSETTS AVENUE NE,1D,107,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,30
1/28/17,7:29:29,PM,2017,4800 BLOCK OF FORT TOTTEN DRIVE NE,4D,405,Pedestrian Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,24
1/28/17,7:29:29,PM,2017,4800 BLOCK OF FORT TOTTEN DRIVE NE,4D,405,Pedestrian Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,27
1/28/17,8:19:30,PM,2017,1100 BLOCK OF NEW JERSEY AVENUE SE,1D,106,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,19
1/28/17,11:13:02,PM,2017,UNIT BLOCK OF MADISON ST NW,4D,406,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,18
1/28/17,11:13:02,PM,2017,UNIT BLOCK OF MADISON ST NW,4D,406,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,20
1/28/17,11:13:02,PM,2017,UNIT BLOCK OF MADISON ST NW,4D,406,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,22
1/28/17,11:13:02,PM,2017,UNIT BLOCK OF MADISON ST NW,4D,406,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,22
1/28/17,11:13:02,PM,2017,UNIT BLOCK OF MADISON ST NW,4D,406,Vehicle Stop,Other,Person,White,Hispanic Or Latino,Male,Juvenile
1/29/17,1:35:05,AM,2017,2900 BLOCK OF M STREET NW,2D,206,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,53
1/29/17,1:43:37,AM,2017,1500 BLOCK OF NORTH CAPITOL STREET NW,5D,501,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,38
1/29/17,1:51:12,AM,2017,100 BLOCK OF RHODE ISLAND AVENUE NW,5D,501,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,35
1/29/17,6:54:49,PM,2017,1200 BLOCK OF 14TH STREET NW,2D,208,Pedestrian Stop,Other,Person,White,Not Hispanic Or Latino,Male,32
1/29/17,7:00:58,PM,2017,1300 BLOCK OF CONNECTICUT AVENUE NW,2D,208,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,69
1/29/17,9:34:29,PM,2017,1600 BLOCK OF WEST VIRGINIA AVENUE NE,5D,506,Vehicle Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,21
1/29/17,9:34:29,PM,2017,1600 BLOCK OF WEST VIRGINIA AVENUE NE,5D,506,Vehicle Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Female,57
1/29/17,9:36:51,PM,2017,1200 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,22
1/29/17,9:36:51,PM,2017,1200 BLOCK OF PENNSYLVANIA AVENUE SE,1D,107,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,26
1/30/17,6:16:54,PM,2017,4800 BLOCK OF COLORADO AVENUE NW,4D,404,Vehicle Stop,Call For Service,Person,White,Hispanic Or Latino,Male,20
1/30/17,6:16:54,PM,2017,4800 BLOCK OF COLORADO AVENUE NW,4D,404,Vehicle Stop,Call For Service,Person,White,Hispanic Or Latino,Male,21
1/30/17,6:16:54,PM,2017,4800 BLOCK OF COLORADO AVENUE NW,4D,404,Vehicle Stop,Call For Service,Person,White,Hispanic Or Latino,Male,22
1/30/17,11:17:21,PM,2017,3600 BLOCK OF GEORGIA AVENUE NW,4D,409,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,Juvenile
1/30/17,11:17:21,PM,2017,3600 BLOCK OF GEORGIA AVENUE NW,4D,409,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,Juvenile
1/31/17,10:34:32,AM,2017,3000 BLOCK OF STANTON ROAD SE,7D,703,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Male,30
2/1/17,12:21:34,AM,2017,6600 BLOCK OF LUZON AVENUE NW,4D,401,Vehicle Stop,Other,Person,Black,Unknown,Male,27
2/1/17,12:21:34,AM,2017,6600 BLOCK OF LUZON AVENUE NW,4D,401,Vehicle Stop,Other,Person,Black,Unknown,Female,27
2/1/17,2:20:09,AM,2017,1800 BLOCK OF H STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,57
2/1/17,4:01:40,AM,2017,2500 BLOCK OF POMEROY ROAD SE,7D,703,Vehicle Stop,Call For Service,Person,Black,Unknown,Male,28
2/1/17,4:01:40,AM,2017,2500 BLOCK OF POMEROY ROAD SE,7D,703,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,29
2/1/17,4:01:40,AM,2017,2500 BLOCK OF POMEROY ROAD SE,7D,703,Vehicle Stop,Call For Service,Person,Unknown,Unknown,Unknown,Unknown
2/1/17,10:03:43,AM,2017,UNIT BLOCK OF FLORIDA AVENUE NW,5D,501,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,37
2/1/17,10:03:43,AM,2017,UNIT BLOCK OF FLORIDA AVENUE NW,5D,501,Pedestrian Stop,Community Policing,Person,White,Not Hispanic Or Latino,Male,37
2/1/17,4:25:55,PM,2017,UNIT BLOCK OF 19TH STREET SE,1D,108,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,54
2/1/17,4:30:57,PM,2017,,1D,107,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,20
2/2/17,1:26:54,AM,2017,2200 BLOCK OF M STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,36
2/2/17,2:07:12,AM,2017,,7D,707,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,57
2/2/17,1:05:23,PM,2017,2400 BLOCK OF AINGER PLACE SE,7D,702,Vehicle Stop,Other,Person,Black,Unknown,Male,39
2/2/17,7:50:23,PM,2017,UNIT BLOCK OF N STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,25
2/2/17,8:10:08,PM,2017,4500 BLOCK OF 7TH STREET NW,4D,407,Vehicle Stop,Other,Person,Black,Unknown,Male,58
2/2/17,8:10:08,PM,2017,4500 BLOCK OF 7TH STREET NW,4D,407,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Male,60
2/2/17,8:43:36,PM,2017,900 BLOCK OF LONGFELLOW STREET NW,4D,403,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,24
2/2/17,8:43:36,PM,2017,900 BLOCK OF LONGFELLOW STREET NW,4D,403,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,30
2/2/17,8:43:36,PM,2017,900 BLOCK OF LONGFELLOW STREET NW,4D,403,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,39
2/2/17,9:21:10,PM,2017,3100 BLOCK OF MINNESOTA AVENUE SE,6D,605,Pedestrian Stop,Call For Service,Person,Black,Unknown,Female,49
2/2/17,9:21:10,PM,2017,3100 BLOCK OF MINNESOTA AVENUE SE,6D,605,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,57
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,18
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,19
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,20
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,21
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,21
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,22
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,25
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/2/17,9:32:31,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/2/17,10:37:52,PM,2017,,,,Pedestrian Stop,Drug-free Zone,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/2/17,10:40:19,PM,2017,CLAY TERRACE NE,6D,608,Pedestrian Stop,Drug-free Zone,Person,Black,Not Hispanic Or Latino,Male,38
2/2/17,10:46:06,PM,2017,5200 BLOCK OF CLAY STREET NE,6D,608,Pedestrian Stop,Drug-free Zone,Person,Black,Unknown,Male,30
2/3/17,5:19:04,PM,2017,500 BLOCK OF 6TH ST NE,1D,104,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,55
2/3/17,7:43:44,PM,2017,3800 BLOCK OF SOUTH CAPITOL STREET SE,7D,707,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,34
2/3/17,7:43:44,PM,2017,3800 BLOCK OF SOUTH CAPITOL STREET SE,7D,707,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,38
2/3/17,10:48:32,PM,2017,,,,Pedestrian Stop,Drug-free Zone,Person,Black,Not Hispanic Or Latino,Male,25
2/4/17,2:25:13,AM,2017,1700 BLOCK OF CORCORAN STREET NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,34
2/4/17,2:25:13,AM,2017,1700 BLOCK OF CORCORAN STREET NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,45
2/4/17,2:25:13,AM,2017,1700 BLOCK OF CORCORAN STREET NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,62
2/4/17,3:26:09,PM,2017,900 BLOCK OF 8TH STREET NE,1D,104,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,56
2/4/17,4:31:37,PM,2017,2700 BLOCK OF F STREET NW,2D,207,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,57
2/4/17,4:40:57,PM,2017,1200 BLOCK OF 17TH STREET NW,2D,208,Pedestrian Stop,Community Policing,Person,Black,Unknown,Male,60
2/4/17,7:20:43,PM,2017,1100 BLOCK OF NEW HAMPSHIRE AVENUE NW,2D,207,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,31
2/4/17,7:27:04,PM,2017,2400 BLOCK OF I STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,30
2/4/17,10:16:57,PM,2017,600 BLOCK OF DIVISION AVENUE NE,6D,602,Pedestrian Stop,Juvenile Contact,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/4/17,10:16:57,PM,2017,600 BLOCK OF DIVISION AVENUE NE,6D,602,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Male,Juvenile
2/4/17,10:16:57,PM,2017,600 BLOCK OF DIVISION AVENUE NE,6D,602,Pedestrian Stop,Juvenile Contact,Person,Black,Unknown,Female,Unknown
2/4/17,10:47:42,PM,2017,500 BLOCK OF SHERIDAN ST NW,4D,402,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Male,45
2/5/17,2:43:09,AM,2017,,2D,206,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Female,29
2/5/17,9:04:15,PM,2017,1300 BLOCK OF E STREET NE,1D,108,Vehicle Stop,Registration Violation,Person,Black,Not Hispanic Or Latino,Female,19
2/5/17,9:04:15,PM,2017,1300 BLOCK OF E STREET NE,1D,108,Vehicle Stop,Registration Violation,Person,Black,Not Hispanic Or Latino,Male,27
2/5/17,9:16:31,PM,2017,1700 BLOCK OF MASSACHUSETTS AVENUE SE,1D,108,Vehicle Stop,Registration Violation,Person,Black,Unknown,Female,33
2/5/17,9:16:31,PM,2017,1700 BLOCK OF MASSACHUSETTS AVENUE SE,1D,108,Vehicle Stop,Registration Violation,Person,Black,Unknown,Male,37
2/5/17,11:59:07,PM,2017,500 BLOCK OF ROCK CREEK CHURCH RD,4D,407,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,34
2/6/17,8:22:50,PM,2017,3400 BLOCK OF 14TH STREET NW,4D,409,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,62
2/6/17,8:28:03,PM,2017,3400 BLOCK OF 14TH STREET NW,4D,409,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,49
2/6/17,8:32:57,PM,2017,3300 BLOCK OF 14TH STREET NW,3D,302,Bicycle Stop,Equipment Violation,Person,Black,Hispanic Or Latino,Male,60
2/6/17,8:40:35,PM,2017,3400 BLOCK OF 14TH STREET NW,4D,409,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,49
2/6/17,8:46:11,PM,2017,3500 BLOCK OF 14TH STREET NW,4D,409,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,25
2/6/17,8:54:50,PM,2017,3400 BLOCK OF 14TH STREET NW,4D,409,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,35
2/6/17,10:46:30,PM,2017,22ND STREET SE,7D,704,Vehicle Stop,Other,Person,Black,Not Hispanic Or Latino,Male,23
2/7/17,3:36:49,PM,2017,CENTRAL AVENUE NE,6D,608,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,41
2/7/17,6:19:15,PM,2017,BRANCH AVENUE SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,27
2/7/17,7:21:05,PM,2017,1300 BLOCK OF CONNECTICUT AVENUE NW,2D,208,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,37
2/7/17,7:27:16,PM,2017,2000 BLOCK OF MASSACHUSETTS AVENUE NW,2D,208,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,31
2/7/17,7:55:55,PM,2017,1200 BLOCK OF 20TH STREET NW,2D,208,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,53
2/7/17,8:01:29,PM,2017,1700 BLOCK OF CONNECTICUT AVENUE NW,2D,208,Vehicle Stop,Moving Violation,Person,White,Not Hispanic Or Latino,Male,35
2/7/17,8:32:30,PM,2017,700 BLOCK OF BRANDYWINE STREET SE,7D,706,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,23
2/7/17,8:32:30,PM,2017,700 BLOCK OF BRANDYWINE STREET SE,7D,706,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,27
2/8/17,1:37:33,AM,2017,1200 BLOCK OF 18TH STREET NW,2D,208,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,54
2/8/17,1:44:44,AM,2017,1400 BLOCK OF K STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,55
2/8/17,2:32:58,AM,2017,1300 BLOCK OF H STREET NE,1D,104,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,36
2/8/17,8:14:34,AM,2017,1200 BLOCK OF NEW JERSEY AVE NW,,,Vehicle Stop,Call For Service,Person,Unknown,Unknown,Female,29
2/8/17,8:14:34,AM,2017,1200 BLOCK OF NEW JERSEY AVE NW,,,Vehicle Stop,Call For Service,Person,Unknown,Unknown,Male,29
2/8/17,1:50:33,PM,2017,UNIT BLOCK OF N STREET SW,1D,105,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,31
2/8/17,4:52:03,PM,2017,SOUTH CAROLINA AVENUE SE,1D,107,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,54
2/8/17,7:27:53,PM,2017,4300 BLOCK OF HUNT PLACE NE,6D,602,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,40
2/9/17,12:57:58,AM,2017,2300 BLOCK OF NEW YORK AVENUE NE,5D,503,Vehicle Stop,Call For Service,Person,Black,Unknown,Male,39
2/9/17,2:30:36,PM,2017,6100 BLOCK OF GEORGIA AVENUE NW,4D,402,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,56
2/9/17,5:46:52,PM,2017,700 BLOCK OF 7TH STREET NE,1D,104,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,23
2/9/17,6:38:30,PM,2017,600 BLOCK OF MALCOLM X AVENUE SE,7D,705,Vehicle Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,25
2/9/17,7:40:40,PM,2017,BANGOR STREET SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,27
2/9/17,7:48:26,PM,2017,BANGOR STREET SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,42
2/9/17,8:59:54,PM,2017,2000 BLOCK OF C STREET NE,5D,507,Vehicle Stop,Special Investigation,Person,White,Unknown,Male,64
2/9/17,9:44:46,PM,2017,ALABAMA AVENUE SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,38
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,18
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,19
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,19
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,19
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,20
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,22
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,24
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,24
2/9/17,10:48:01,PM,2017,UNIT BLOCK OF P STREET SW,1D,105,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,25
2/9/17,11:28:23,PM,2017,900 BLOCK OF INGRAHAM STREET NW,4D,403,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/9/17,11:28:23,PM,2017,900 BLOCK OF INGRAHAM STREET NW,4D,403,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/10/17,2:43:29,AM,2017,3600 BLOCK OF M STREET NW,2D,206,Vehicle Stop,Suspicious Vehicles,Person,Asian,Unknown,Male,39
2/10/17,9:03:29,AM,2017,6000 BLOCK OF GEORGIA AVENUE NW,4D,402,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Female,34
2/10/17,12:40:14,PM,2017,600 BLOCK OF MONROE STREET NE,5D,502,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,24
2/10/17,7:44:43,PM,2017,2100 BLOCK OF L STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,61
2/10/17,8:06:57,PM,2017,CAMDEN STREET SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,43
2/10/17,8:34:47,PM,2017,1200 BLOCK OF POTOMAC AVENUE SE,1D,106,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,21
2/10/17,8:48:13,PM,2017,1800 BLOCK OF Q STREET SE,6D,607,Pedestrian Stop,Community Policing,Person,Black,Unknown,Male,18
2/10/17,9:02:08,PM,2017,5TH/SHERIDAN ST NW,,,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,Juvenile
2/10/17,9:02:21,PM,2017,1500 BLOCK OF C STREET NE,5D,507,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,38
2/10/17,9:08:53,PM,2017,300 BLOCK OF HAMILTON STREET NE,4D,405,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,18
2/10/17,9:08:53,PM,2017,300 BLOCK OF HAMILTON STREET NE,4D,405,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,19
2/10/17,9:15:19,PM,2017,5800 BLOCK OF COLORADO AVE NW,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,33
2/10/17,10:55:48,PM,2017,4500 BLOCK OF BENNING ROAD SE,6D,604,Pedestrian Stop,Call For Service,Person,Black,Unknown,Female,37
2/10/17,10:55:48,PM,2017,4500 BLOCK OF BENNING ROAD SE,6D,604,Pedestrian Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,38
2/11/17,12:01:55,AM,2017,4100 BLOCK OF KANSAS AVENUE NW,4D,404,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,34
2/11/17,8:43:48,AM,2017,1200 BLOCK OF DELAWARE AVENUE SW,1D,105,Pedestrian Stop,Other,Person,Black,Unknown,Male,25
2/11/17,6:12:28,PM,2017,1200 BLOCK OF I STREET SE,1D,106,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,20
2/11/17,11:43:19,PM,2017,6200 BLOCK OF GEORGIA AVENUE NW,4D,402,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,44
2/11/17,11:47:19,PM,2017,700 BLOCK OF RITTENHOUSE ST NW,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,21
2/12/17,1:05:05,AM,2017,3900 BLOCK OF 9TH STREET NW,,,Pedestrian Stop,Other,Person,White,Hispanic Or Latino,Male,28
2/12/17,2:14:19,AM,2017,1700 BLOCK OF L STREET NW,2D,207,Vehicle Stop,Equipment Violation,Person,White,Not Hispanic Or Latino,Male,27
2/12/17,2:42:02,AM,2017,1400 BLOCK OF JUNIPER STREET NW,4D,401,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,33
2/12/17,5:37:43,AM,2017,1300 BLOCK OF T STREET NW,3D,305,Pedestrian Stop,Call For Service,Person,White,Unknown,Male,25
2/12/17,2:06:51,PM,2017,400 BLOCK OF 14TH STREET NE,1D,108,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,32
2/12/17,2:06:51,PM,2017,400 BLOCK OF 14TH STREET NE,1D,108,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Male,53
2/12/17,3:24:43,PM,2017,900 BLOCK OF DELAFIELD PLACE NW,4D,407,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,21
2/12/17,3:24:43,PM,2017,900 BLOCK OF DELAFIELD PLACE NW,4D,407,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,27
2/12/17,3:25:37,PM,2017,2400 BLOCK OF NORTH CAPITOL STREET NE,5D,502,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,21
2/12/17,6:06:20,PM,2017,2300 BLOCK OF PENNSYLVANIA AVENUE SE,6D,607,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,23
2/12/17,6:06:20,PM,2017,2300 BLOCK OF PENNSYLVANIA AVENUE SE,6D,607,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Male,Unknown
2/12/17,10:40:14,PM,2017,3000 BLOCK OF STANTON RD,,,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,37
2/12/17,10:46:43,PM,2017,3500 BLOCK OF WHEELER ROAD SE,7D,705,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,50
